Depth (ft),Cone resistance (tsf),Sleeve friction (tsf),Pore pressure u2 (psi)
11.9422572178478,2.52902835294124,0.0141994314432565,0
11.9750656167979,2.52902835294124,0.0138066614570719,0
12.007874015748,2.52902835294124,0.0134138914708872,0
12.0406824146982,2.52902835294124,0.0130211214847026,0
12.0734908136483,2.52902835294124,0.012628351498518,0
12.1062992125984,2.52902835294124,0.0122355815123333,0
12.1391076115486,2.52902835294124,0.0118428115261487,0
12.1719160104987,2.52902835294124,0.0114500415399641,0
12.2047244094488,2.52902835294124,0.0110572715537794,0
12.2375328083989,2.52902835294124,0.0107618198488264,0
12.2703412073491,2.52902835294124,0.0107618198488264,0
12.3031496062992,2.52902835294124,0.0107618198488264,0
12.3359580052493,2.52902835294124,0.0107618198488264,0
12.3687664041995,2.52902835294124,0.0107618198488264,0
12.4015748031496,2.52902835294124,0.0107618198488264,0
12.4343832020997,2.52902835294124,0.0107618198488264,0
12.4671916010499,2.52902835294124,0.0107618198488264,0
12.5,2.52902835294124,0.0107618198488264,0
12.5328083989501,2.52902835294124,0.0107618198488264,0
12.5656167979003,2.52902835294124,0.0107618198488264,0
12.5984251968504,2.52902835294124,0.0107618198488264,0
12.6312335958005,2.52902835294124,0.0107618198488264,0
12.6640419947507,2.52902835294124,0.0107618198488264,0
12.6968503937008,2.52902835294124,0.0107618198488264,0
12.7296587926509,2.52902835294124,0.0107618198488264,0
12.762467191601,2.52902835294124,0.0107618198488264,0
12.7952755905512,2.52902835294124,0.0107618198488264,0
12.8280839895013,2.52902835294124,0.0107618198488264,0
12.8608923884514,2.52902835294124,0.0107618198488264,0
12.8937007874016,2.52902835294124,0.0107618198488264,0
12.9265091863517,2.52902835294124,0.0107618198488264,0
12.9593175853018,2.52902835294124,0.0107618198488264,0
12.992125984252,2.52902835294124,0.0107618198488264,0
13.0249343832021,2.52902835294124,0.0107618198488264,0
13.0577427821522,2.52902835294124,0.0107618198488264,0
13.0905511811024,2.52902835294124,0.0107618198488264,0
13.1233595800525,2.52902835294124,0.0107618198488264,0
13.1561679790026,2.52902835294124,0.0107618198488264,0
13.1889763779528,2.52902835294124,0.0107618198488264,0
13.2217847769029,2.52902835294124,0.0107618198488264,0
13.254593175853,2.52902835294124,0.0107618198488264,0
13.2874015748031,2.52902835294124,0.0107618198488264,0
13.3202099737533,2.52902835294124,0.0107618198488264,0
13.3530183727034,2.52902835294124,0.0107618198488264,0
13.3858267716535,2.52902835294124,0.0107618198488264,0
13.4186351706037,2.52902835294124,0.0107618198488264,0
13.4514435695538,2.52902835294124,0.0107618198488264,0
13.4842519685039,2.52902835294124,0.0107618198488264,0
13.5170603674541,2.52902835294124,0.0107618198488264,0
13.5498687664042,2.52902835294124,0.0107618198488264,0
13.5826771653543,2.52902835294124,0.0107618198488264,0
13.6154855643045,2.52902835294124,0.0107618198488264,0
13.6482939632546,2.52902835294124,0.0107618198488264,0
13.6811023622047,2.52902835294124,0.0107618198488264,0
13.7139107611549,2.52902835294124,0.0107618198488264,0
13.746719160105,2.52902835294124,0.0107618198488264,0
13.7795275590551,2.52902835294124,0.0107618198488264,0
13.8123359580052,2.52902835294124,0.0107618198488264,0
13.8451443569554,2.52902835294124,0.0107618198488264,0
13.8779527559055,2.52902835294124,0.0107618198488264,0
13.9107611548556,2.52902835294124,0.0107618198488264,0
13.9435695538058,2.52902835294124,0.0107618198488264,0
13.9763779527559,2.52902835294124,0.0107618198488264,0
14.009186351706,2.52902835294124,0.0107618198488264,0
14.0419947506562,2.52902835294124,0.0107618198488264,0
14.0748031496063,2.52902835294124,0.0107618198488264,0
14.1076115485564,2.52902835294124,0.0107618198488264,0
14.1404199475066,2.52902835294124,0.0107618198488264,0
